timesteps, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 129, 130, 131, 132, 133, 134, 135, 137, 140, 141, 142, 155, 156, 157, 158, 170, 187
events, 26, 44, 21, 38, 43, 61, 83, 67, 97, 90, 133, 175, 243, 241, 305, 293, 346, 391, 385, 403, 523, 472, 456, 538, 604, 518, 482, 474, 525, 524, 413, 421, 436, 387, 390, 387, 376, 360, 370, 321, 305, 323, 297, 284, 257, 280, 281, 278, 233, 215, 188, 197, 196, 186, 163, 156, 152, 160, 142, 136, 131, 104, 108, 110, 97, 95, 74, 78, 71, 64, 66, 54, 54, 64, 67, 65, 55, 46, 38, 38, 31, 25, 40, 39, 20, 31, 39, 27, 22, 22, 20, 22, 23, 22, 19, 20, 14, 18, 18, 18, 12, 9, 14, 14, 7, 8, 13, 3, 6, 4, 2, 3, 6, 3, 4, 5, 5, 3, 2, 1, 2, 2, 3, 7, 8, 3, 2, 3, 2, 1, 1, 1, 3, 2, 2, 1, 1, 3, 1, 2, 1, 2, 2, 1
sus, 4977, 4938, 4926, 4896, 4870, 4828, 4770, 4720, 4657, 4597, 4512, 4399, 4234, 4067, 3874, 3691, 3462, 3224, 2990, 2764, 2459, 2203, 1978, 1706, 1428, 1215, 1037, 868, 725, 596, 495, 405, 338, 296, 266, 240, 203, 169, 133, 110, 99, 80, 65, 52, 36, 27, 20, 13, 8, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
exp, 24, 60, 64, 88, 99, 128, 165, 201, 243, 279, 329, 396, 511, 626, 755, 859, 1006, 1143, 1261, 1361, 1537, 1654, 1724, 1836, 1934, 1968, 1968, 1971, 1918, 1866, 1815, 1749, 1661, 1578, 1477, 1365, 1297, 1228, 1166, 1100, 1002, 938, 866, 812, 759, 700, 638, 586, 540, 510, 477, 430, 393, 363, 342, 315, 280, 263, 240, 219, 199, 177, 164, 151, 136, 123, 112, 102, 98, 92, 85, 79, 77, 64, 59, 54, 51, 49, 47, 40, 34, 32, 26, 24, 22, 20, 18, 16, 16, 15, 14, 14, 14, 12, 12, 11, 9, 8, 8, 7, 7, 7, 7, 7, 7, 5, 5, 5, 5, 4, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
inf, 9, 11, 18, 23, 37, 46, 66, 77, 90, 109, 139, 174, 206, 244, 279, 342, 406, 475, 570, 663, 738, 832, 939, 1040, 1139, 1246, 1352, 1445, 1533, 1592, 1652, 1703, 1742, 1739, 1747, 1761, 1732, 1711, 1675, 1656, 1655, 1619, 1607, 1555, 1528, 1476, 1435, 1387, 1338, 1274, 1236, 1199, 1144, 1086, 1036, 992, 970, 906, 861, 829, 786, 767, 725, 680, 658, 624, 597, 571, 542, 512, 488, 468, 439, 425, 392, 362, 338, 322, 304, 290, 285, 274, 261, 244, 237, 224, 208, 197, 185, 173, 163, 150, 137, 131, 121, 116, 111, 102, 94, 86, 79, 73, 63, 56, 55, 52, 48, 46, 43, 43, 41, 39, 36, 35, 34, 31, 29, 29, 28, 28, 26, 25, 24, 21, 19, 18, 17, 15, 14, 13, 13, 12, 10, 9, 8, 7, 7, 5, 4, 3, 2, 2, 1, 0
dead, 0, 0, 0, 0, 0, 2, 0, 2, 2, 6, 2, 7, 9, 11, 16, 12, 10, 16, 21, 29, 35, 36, 49, 50, 55, 61, 63, 53, 65, 69, 75, 92, 85, 93, 94, 93, 103, 102, 109, 93, 108, 99, 83, 91, 89, 94, 94, 79, 76, 83, 62, 61, 68, 75, 65, 64, 50, 57, 62, 42, 44, 32, 38, 45, 32, 34, 35, 36, 25, 33, 28, 27, 26, 23, 26, 25, 19, 10, 11, 16, 11, 12, 15, 14, 13, 12, 10, 8, 8, 12, 13, 15, 14, 10, 11, 3, 5, 8, 5, 4, 3, 5, 10, 8, 3, 6, 1, 2, 2, 1, 3, 3, 3, 2, 3, 3, 2, 1, 1, 0, 1, 1, 3, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0
rec, 0, 0, 1, 1, 1, 1, 1, 2, 5, 5, 6, 7, 13, 17, 22, 27, 30, 36, 38, 45, 58, 70, 77, 88, 99, 111, 127, 144, 162, 188, 206, 224, 249, 277, 293, 319, 343, 369, 394, 417, 437, 463, 482, 508, 530, 562, 577, 594, 620, 632, 652, 675, 693, 706, 716, 730, 741, 753, 765, 776, 789, 801, 810, 822, 827, 837, 849, 852, 862, 868, 876, 881, 892, 898, 909, 920, 928, 929, 932, 938, 940, 942, 943, 945, 946, 948, 949, 952, 954, 955, 957, 959, 963, 963, 963, 964, 964, 964, 965, 967, 970, 971, 972, 974, 974, 975, 975, 975, 975, 975, 975, 976, 976, 976, 976, 977, 977, 978, 978, 978, 979, 979, 979, 979, 979, 979, 979, 980, 980, 980, 980, 981, 981, 982, 982, 982, 982, 983, 983, 983, 983, 983, 983, 984
rem, 0, 1, 1, 2, 3, 5, 8, 8, 13, 14, 22, 27, 37, 45, 64, 79, 96, 116, 130, 148, 183, 215, 243, 290, 355, 409, 463, 529, 607, 699, 767, 837, 935, 1027, 1133, 1232, 1332, 1431, 1533, 1634, 1709, 1811, 1907, 1992, 2068, 2151, 2246, 2351, 2428, 2507, 2582, 2645, 2712, 2780, 2851, 2909, 2969, 3031, 3082, 3144, 3192, 3233, 3273, 3312, 3357, 3392, 3417, 3449, 3483, 3505, 3533, 3555, 3576, 3600, 3624, 3649, 3674, 3700, 3716, 3726, 3740, 3750, 3765, 3783, 3792, 3806, 3825, 3837, 3847, 3855, 3863, 3872, 3882, 3894, 3903, 3916, 3921, 3928, 3938, 3946, 3951, 3954, 3958, 3965, 3971, 3972, 3981, 3982, 3985, 3987, 3987, 3988, 3991, 3993, 3994, 3996, 3999, 4000, 4001, 4002, 4002, 4003, 4003, 4007, 4011, 4013, 4014, 4015, 4016, 4016, 4017, 4017, 4018, 4019, 4020, 4020, 4021, 4022, 4022, 4023, 4023, 4025, 4026, 4026
timesteps, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 145, 147, 149, 151, 155, 163, 171
events, 17, 21, 17, 36, 35, 45, 29, 48, 50, 102, 119, 151, 172, 209, 290, 354, 355, 365, 466, 466, 495, 473, 530, 505, 412, 463, 469, 454, 498, 463, 422, 383, 395, 354, 342, 345, 348, 332, 365, 349, 308, 358, 346, 321, 336, 309, 271, 232, 223, 259, 243, 218, 208, 202, 190, 198, 165, 144, 151, 132, 151, 111, 130, 118, 98, 119, 109, 79, 89, 93, 76, 66, 80, 56, 58, 53, 60, 38, 40, 47, 38, 42, 46, 39, 40, 39, 26, 27, 29, 14, 25, 26, 19, 27, 14, 21, 13, 22, 27, 22, 13, 15, 15, 9, 15, 17, 4, 6, 5, 12, 10, 9, 6, 9, 5, 9, 9, 4, 5, 3, 1, 5, 8, 2, 2, 1, 1, 1, 1, 2, 1, 6, 6, 7, 4, 3, 5, 4, 1, 1, 4, 1, 1, 5, 2, 2, 1, 1, 1
sus, 4988, 4969, 4954, 4925, 4897, 4866, 4842, 4808, 4772, 4704, 4620, 4510, 4389, 4242, 4032, 3799, 3563, 3335, 3030, 2754, 2474, 2220, 1948, 1729, 1569, 1399, 1256, 1125, 975, 819, 735, 685, 609, 573, 542, 492, 446, 414, 346, 286, 252, 205, 164, 127, 99, 83, 65, 54, 43, 36, 30, 21, 15, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
exp, 15, 32, 45, 68, 91, 112, 132, 156, 182, 229, 283, 364, 446, 546, 699, 838, 992, 1117, 1322, 1466, 1599, 1709, 1830, 1875, 1880, 1886, 1855, 1826, 1797, 1833, 1759, 1665, 1601, 1518, 1431, 1373, 1309, 1242, 1196, 1150, 1089, 1031, 994, 932, 890, 821, 768, 711, 673, 624, 561, 530, 493, 459, 422, 394, 370, 348, 320, 294, 268, 250, 221, 206, 192, 174, 166, 154, 145, 134, 123, 112, 98, 92, 87, 81, 73, 68, 61, 58, 57, 55, 51, 50, 49, 47, 41, 40, 36, 32, 29, 25, 21, 19, 18, 17, 15, 14, 14, 14, 14, 11, 11, 10, 9, 8, 8, 8, 7, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
inf, 7, 9, 11, 16, 20, 27, 31, 38, 46, 61, 88, 111, 141, 181, 223, 299, 360, 444, 507, 609, 718, 821, 898, 1012, 1105, 1189, 1282, 1352, 1440, 1449, 1500, 1547, 1579, 1587, 1593, 1602, 1610, 1602, 1613, 1621, 1617, 1605, 1558, 1555, 1492, 1472, 1443, 1428, 1388, 1333, 1307, 1262, 1216, 1179, 1140, 1074, 1026, 979, 940, 916, 873, 835, 811, 769, 732, 692, 643, 620, 586, 556, 528, 509, 492, 472, 449, 434, 407, 397, 386, 364, 346, 322, 301, 284, 264, 243, 236, 221, 214, 209, 203, 195, 190, 180, 174, 163, 160, 146, 132, 118, 109, 107, 99, 97, 88, 80, 80, 77, 76, 73, 68, 64, 60, 54, 54, 49, 45, 45, 43, 41, 40, 37, 33, 33, 32, 32, 31, 31, 30, 29, 28, 26, 22, 18, 16, 15, 14, 12, 12, 11, 9, 9, 8, 5, 4, 3, 2, 1, 0
dead, 0, 0, 0, 1, 1, 3, 2, 4, 4, 3, 3, 2, 7, 6, 10, 13, 14, 13, 22, 21, 22, 22, 47, 45, 58, 72, 67, 61, 61, 70, 88, 73, 88, 89, 100, 94, 88, 82, 80, 82, 84, 91, 92, 93, 96, 79, 70, 65, 69, 73, 80, 63, 67, 63, 65, 70, 63, 65, 65, 50, 51, 57, 46, 43, 49, 50, 50, 41, 38, 30, 34, 36, 28, 21, 20, 11, 20, 15, 14, 14, 13, 20, 23, 14, 12, 13, 14, 16, 10, 14, 10, 10, 10, 5, 4, 7, 6, 9, 7, 10, 10, 7, 5, 3, 6, 8, 4, 4, 3, 6, 5, 3, 5, 8, 9, 8, 7, 3, 2, 3, 4, 3, 3, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 2, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0
rec, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 3, 6, 12, 16, 21, 25, 28, 35, 42, 58, 68, 82, 99, 114, 137, 150, 176, 192, 212, 234, 256, 276, 293, 311, 330, 355, 366, 383, 404, 426, 444, 469, 488, 515, 533, 544, 566, 581, 599, 614, 628, 637, 658, 672, 686, 697, 706, 718, 731, 747, 761, 773, 787, 800, 812, 821, 829, 838, 841, 845, 854, 858, 862, 871, 873, 877, 883, 885, 890, 895, 902, 907, 915, 920, 924, 927, 931, 931, 933, 936, 940, 942, 943, 943, 949, 952, 955, 960, 961, 964, 964, 967, 967, 967, 967, 968, 968, 969, 970, 970, 970, 970, 972, 972, 972, 972, 972, 972, 974, 974, 974, 974, 974, 974, 974, 974, 975, 976, 977, 978, 978, 978, 978, 978, 978, 978, 978, 978, 978, 979, 980, 980, 980, 981, 982, 983
rem, 0, 0, 0, 0, 1, 2, 3, 4, 6, 13, 15, 21, 24, 32, 40, 49, 65, 80, 104, 132, 162, 196, 229, 281, 316, 365, 436, 509, 587, 663, 736, 828, 899, 987, 1068, 1156, 1246, 1340, 1420, 1505, 1585, 1674, 1776, 1859, 1964, 2067, 2149, 2219, 2293, 2378, 2451, 2535, 2605, 2675, 2743, 2813, 2879, 2932, 2988, 3044, 3100, 3137, 3185, 3231, 3264, 3307, 3351, 3383, 3420, 3461, 3487, 3512, 3547, 3571, 3596, 3622, 3639, 3657, 3672, 3691, 3709, 3723, 3740, 3760, 3778, 3792, 3799, 3809, 3823, 3824, 3837, 3847, 3853, 3866, 3872, 3880, 3886, 3892, 3905, 3913, 3917, 3924, 3931, 3936, 3940, 3947, 3951, 3954, 3956, 3959, 3964, 3969, 3971, 3974, 3975, 3979, 3984, 3988, 3991, 3992, 3992, 3994, 3998, 4000, 4001, 4002, 4002, 4003, 4003, 4004, 4004, 4006, 4008, 4011, 4013, 4015, 4017, 4019, 4020, 4020, 4022, 4023, 4023, 4025, 4026, 4027, 4027, 4027, 4027
